url,image_url,brand,release_date,discontinued,overseas,summary,factory_finish,coverstock,coverstock_description,coverstock_type,core,core_summary,core_type,spec_12,spec_13,spec_14,spec_15,spec_16
https://www.bowwwl.com/bowling-ball-database/brunswick/demoliton-zone,/sites/default/files/styles/ball_grid/public/balls/brunswick-demolotion-zone.png?itok=FstKBbcN 1x,brunswick,Jan-01,TRUE,FALSE,"The Demolition Zone combines bowling’s most successful Reactive coverstock, PowrKoil 18, with a new “Bell-Cap” core system that distributes more weight toward the perimeter of the ball. This cover and core combination work together to create a Reactive ball reaction tailored to the majority of players with mid-range revolution rates and speeds. Using a higher Rg core system (4.5 Rg avg.) than other balls with the PowrKoil 18 cover, the Demolition Zone achieves a good balance of length through the front end without sacrificing the aggressive mid-lane and back-end recovery that the Zone Reactive Series is famous for. This combination of length and strength makes the Demolition Zone a great all around ball for typical league conditions. When the Demolition Zone finds the dry boards on the outside of the lane or in the back end it reacts fast and hard to change direction and seek out the pocket. The Demolition Zone isn’t for the driest or the oiliest lane conditions, but on everything in between it can’t be beat. Compared to the other balls within the “Zone Reactive Series”, the Demolition Zone overall hook potential is similar to that of the Danger Zone Red Alert, but since Demolition Zone breakpoint is farther down lane it generates a more skid/snap arc. Compared to the Command Zone and Command Zone Arc the Demolition Zone rolls stronger through the oil, giving a more even arc with a higher overall hook potential. (See the Brunswick Ball Reaction Matrix for comparative ball reactions.) I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,PowrKoil 18 Solid Coverstock,PowrKoil 18 Coverstock is a proven performer in the bowling industry and is a perennial favorite among all styles of bowlers.,Solid Reactive,Bell-Cap Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.531, 'Diff': 0.048, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/nu-line/x-calibur-legend,/sites/default/files/styles/ball_grid/public/balls/nu-line-x-calibur-legend.png?itok=hHr5xHeF 1x,nu-line,Jan-01,TRUE,FALSE,"In 1991, Nu-Line unveiled to the world the very first reactive ball that turned the bowling industry upside down and forever changed teh way the game is played today... the X-CALIBUR. Now, 10 years later, Nu-Line raises the bar again with the introduction of a ball that takes the X-CALIBUR to a new level... the X-CALIBUR LEGEND. With the introduction of a high-tech MicaTak coverstock combined with a  stronger core, the X-CALIBUR LEGEND delivers a more powerful hook and a more violent snap at the break point resulting in the next chapter in Nu-Line's history. The X-CALIBUR LEGEND raises your game to a new level. This is the ball you have been waiting for. The Legend continues. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,MicaTak Coverstock,N/A,Pearl Reactive,X-Calibur Legend Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.56, 'Diff': 0.045, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/rock-star,/sites/default/files/styles/ball_grid/public/balls/columbia-300-rock-star.png?itok=IDQG7sse 1x,columbia-300,Dec-00,TRUE,FALSE,"This dazzling ball's got it all. It performs with the polish of a pro to play against the best in the big leagues. With our exclusive TEC2 coverstock, Rock Star bowls'em over with a strong, even arcing motion. You're in command of the most common wet/dry conditions. Its excellent length and smooth hook will leave even the toughest taskmaster breathless. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,TEC2 Coverstock,N/A,Particle Reactive,Rock 2-Piece Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.511, 'Diff': 0.035, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/storm/el-nino-gold,/sites/default/files/styles/ball_grid/public/balls/storm-el-nino-gold.png?itok=O0SbPHH4 1x,storm,Jul-00,TRUE,FALSE,"Storm has refined and modernized the El Nino Gold, setting a new standard (gold) in bowling. These unique features include: Improved Motion Control Core - Increased density for enhanced coefficient of restitution (hitting power) and unequaled pin action. ACCU-Tread Reactive Coverstock - The purest reactive material ever. No additives-No Preservatives-Just Pure Reaction. Ultra-Fleck - Smaller than Reacta-Fleck, Ultra-Fleck provides a discriminating amount of porosity for an even reaction on the lane. The specifications are: Coverstock: ACCU-Tread Reactive Coverstock w/Ultrafleck; Factory Finish: 1,000-grit Matte Finish; Color: Purple/Teal; Hardness: 76-78 Rex D-scale; Weight Block: Motion Control Core; Radius of Gyration: 2.490 (Low); Differential: .060 (High); Flare Potential: High (6""plus); Hook Potential: 19/15/Dull/Shiny on Storm's scale of 1-20; Length: 5.5 on a scale of 1-10; Back end: 9 on a scale of 1-10; Recommended Lane condition: Medium to Heavy Oil. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",1000 Matte,ACCU-Tread Solid with Ultra Fleck Coverstock,N/A,Particle Reactive,Improved Motion Control Core,N/A,Asymmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.49, 'Diff': 0.06, 'MB Diff': 0.01}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/matrix-tps-iii,/sites/default/files/styles/ball_grid/public/balls/ebonite-matrix-tps-3.png?itok=ItAoqFxd 1x,ebonite,Jun-00,TRUE,FALSE,"The Matrix I and Matrix II balls have produced tour titles for the Ebonite staff and trophies aplenty for serious bowlers. So what can we say about a new Big Wheel Matrix III? Only one thing: clear some more space on the mantle for more trophies. How can we be so sure of success with the new ball? The Big Wheel ultra-rigid Reactive Resin has a texture that penetrates oil better than any previous Matrix ball. Put together with the proven BOMBS AWAY™ core, and you're got balls that have to be thrown to be believed. How effective is this new Big Wheel Reactive Resin? Listen to this: with the new Trimax™ III, the amount of hook from 42 to 60 feet, is a whopping 16%-25% more than with the Trimax I and II. That produces an 8%-11% increased entry angle over the Trimax I and II. Power? It's conquer inside angles like never before. As for Matrix TPS™ III balls, bowlers get the same early revving as with the TPS I, the same great backend particle power of the TPS II, combining for a 6%-8% increase in hook from 42 to 60 feet and a 4%-6% increased entry angle over TPS I and II. These numbers tell a simple story: if you're loved the combination of predictability, control, and power with the Matrix I and II, you're going to love the increased power with the Matrix III. You're heard of catching lightning in a bottle. We've caught it and put it in a ball. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Matte,Big Wheel Particle Coverstock,N/A,Particle Reactive,Bombs Away Core,N/A,Asymmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 2.51, 'Diff': 0.055, 'MB Diff': 0.018}","{'RG': 2.51, 'Diff': 0.051, 'MB Diff': 0.018}","{'RG': 2.51, 'Diff': 0.047, 'MB Diff': 0.018}"
https://www.bowwwl.com/bowling-ball-database/nu-line/the-gauntlet,/sites/default/files/styles/ball_grid/public/balls/nu-line-the-gauntlet.png?itok=zPjS9O-H 1x,nu-line,Mar-00,TRUE,FALSE,"Ignore the rules. We did. Say hello to the new bad boy of bowling - The Gauntlet. The only ball to combine the control you'll find in a proactive particle technology shell with the unbeatable length of a reactive resin cover. The result? R.I.P. (Reactive Improved Performance) a breakthrough in coverstocks. Our revolutionary new shell is designed to tear down the lane with practically more energy than you put into it. All so you can clear the front with more mid-lane control and still have a sharp break point on the backend. So go ahead, defy the laws of physics. After all, who needs rules when you can make up your own. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Sanded,R.I.P. Reactive Improved Performance Coverstock,N/A,Particle Reactive,4-piece with Multi-Density Flip Core Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.56, 'Diff': 0.061, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/optyx-skull,,ebonite,Nov-99,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Polyester Coverstock,N/A,Polyester,Skull Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.7, 'Diff': 0.015, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/complete-chaos,/sites/default/files/styles/ball_grid/public/balls/columbia-300-complete-chaos.png?itok=GzYj7Flf 1x,columbia-300,Oct-99,TRUE,FALSE,"I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Matte,TEC Coverstock,N/A,Particle Reactive,Bullet With Dual Flip Blocks Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 2.665, 'Diff': 0.049, 'MB Diff': None}","{'RG': 2.595, 'Diff': 0.06, 'MB Diff': None}","{'RG': 2.539, 'Diff': 0.069, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/dyno-thane/crisis,/sites/default/files/styles/ball_grid/public/balls/dynothane-crisis.png?itok=IlwMMYiT 1x,dyno-thane,Oct-99,TRUE,FALSE,"The Crisis features a modified inverted two-piece weight block for medium RG and differential. Surrounding the weight block is a medium aggressive SH-3 coverstock for smooth reaction the entire length of the lane. The Crisis is excellent for medium or stripped lane conditions. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,SH-3 Solid Coverstock,N/A,Solid Reactive,Crisis Modified Inverted Two Piece Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.58, 'Diff': 0.033, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/zone-pro-deep-violet,/sites/default/files/styles/ball_grid/public/balls/brunswick-zone-pro-deep-violet.png?itok=ih0XEyhl 1x,brunswick,Feb-99,TRUE,FALSE,"Introducing Zone Pro - Deep Violet, featuring Brunswick's exclusive Proactive MTX4 coverstock. This new formulation combines the impressive performance characteristics of Proactive with a more Skid/Snap arc than the previous Zone Pro's. The traction effect built into all formulations of Proactive coverstocks results in a strong but smooth reaction on the lane that is less skittish or squirty at the breakpoint compared to reactive urethanes. Proactive inspires confidence in the strength of the reaction and in the repeatability of the shot. Introducing Traction Effect Characteristic, the newest industry statistic. Traction Characteristic helps you calibrate where the traction will kick in and to what degree. The traction effect generated by Proactive™, provides a readable reaction that also creates a significant increase in overall hook for virtually any bowler style on a wide variety of lane conditions, even when shined. If the bowler desires more hooking action out of the box, Proactive™ can be sanded and will provide a cleaner front end reaction than dull reactive balls, while maintaining strong mid-lane and back end reactions. Proactive™ is a significant improvement over reactive urethane technology when used dull as it delivers a reaction that is much less sensitive on the front part of the lane. Most of the increase in hook will come in the middle and backend parts of the lane, offsetting any early reaction that may be created by sanding the ball. Proactive’s impressive performance improvements are not achieved through higher friction. In fact, Proactive™ is no more abrasive against lane surfaces than conventional or reactive urethane coverstocks. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Proactive MTX4 Coverstock,N/A,Solid Reactive,Zone Pro Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.551, 'Diff': 0.049, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/nu-line/x-calibur-burgundy-pearl,/sites/default/files/styles/ball_grid/public/balls/nu-line-x-calibur-burgundy-pearl.png?itok=RePMEgae 1x,nu-line,Jun-98,TRUE,FALSE,"Specs for this core are estimated based on similar balls. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Super-Flex Coverstock,N/A,Pearl Reactive,X-Calibur Core,Specs for this core are estimated based on similar balls.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.04, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/ti-beast,/sites/default/files/styles/ball_grid/public/balls/columbia-300-ti-beast.png?itok=xxuL7-ak 1x,columbia-300,Mar-98,TRUE,FALSE,"Specs for this core are estimated based on similar balls. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Sanded,Non Reactive Urethane Coverstock,N/A,Urethane Solid,Beast 2-Piece Core,Specs for this core are estimated based on similar balls.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.515, 'Diff': 0.025, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/speed-demon,/sites/default/files/styles/ball_grid/public/balls/brunswick-speed-demon.png?itok=h5p8xWp_ 1x,brunswick,Feb-98,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,ArrowDynamic DFiance Coverstock,N/A,Solid Reactive,Speed Zone Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.055, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/shock-wave,/sites/default/files/styles/ball_grid/public/balls/ebonite-shock-wave.png?itok=s4k3Aq3L 1x,ebonite,May-97,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Shock Wave Coverstock,N/A,Solid Reactive,Shock Wave Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/lt-48-gold,/sites/default/files/styles/ball_grid/public/balls/brunswick-lt-48-gold.png?itok=oKIQDaUP 1x,brunswick,May-97,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,LT-48 Gold Coverstock,N/A,Solid Reactive,LT-48 Gold Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/pearlized-red-wolf,/sites/default/files/styles/ball_grid/public/balls/ebonite-pearlized-red-wolf.png?itok=ZT3x9Kjo 1x,ebonite,May-97,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Mega Bite Pearl Coverstock,N/A,Pearl Reactive,Wolf (1990s) Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/red-wolf,/sites/default/files/styles/ball_grid/public/balls/ebonite-red-wolf.png?itok=IJZWEs_d 1x,ebonite,Jan-97,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",600 Wet Sand,Mega Bite Coverstock,N/A,Solid Reactive,Wolf (1990s) Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/nu-line/vengeance,/sites/default/files/styles/ball_grid/public/balls/nu-line-vengeance.png?itok=RGvEPZ2I 1x,nu-line,Jan-97,TRUE,FALSE,"Specs for this core are estimated based on similar balls. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Vengeance Coverstock,N/A,Solid Reactive,Vengeance Core,Specs for this core are estimated based on similar balls.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.05, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/blue-pulse,/sites/default/files/styles/ball_grid/public/balls/columbia-300-blue-pulse.png?itok=i31V7Rj4 1x,columbia-300,Nov-96,TRUE,FALSE,"Introducing the PEARLIZED PULSE™ which features unequalled hooking characteristics with the SUPER-FLEX RESIN™ Reactive Urethane coverstock. The single-density, pressurized polymer core minimizes the over/under reaction of the strong, yet forgiving arc. And the unique POWER POINT PIN™ technology enhances hitting power by concentrating more weight towards the top of the core. The Smoke Blue Pearlized Pulse. The beat goes on. If you really want to add life to your game, the classic Smoke Blue Pulse™ Pearl will definitely get you pumped. Thanks to its pearlized SUPER-FLEX shell, this revived Pulse Pearl delivers more length down the lane and a smooth backend reaction. Its pressurized polymer core, including the Ceramicoreﾮ satellite center, creates 2-3 inches of track flare for a smooth, controllable ball reaction. The end result? Performance that will raise the competition's blood pressure to whole new levels. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Super-Flex Pearl Resin Coverstock,N/A,Pearl Reactive,Pulse 2-piece Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 2.642, 'Diff': 0.01, 'MB Diff': None}","{'RG': 2.581, 'Diff': 0.018, 'MB Diff': None}","{'RG': 2.531, 'Diff': 0.026, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/rpm-ultrac-pearl,/sites/default/files/styles/ball_grid/public/balls/amf-rpm-ultra-c-pearl.png?itok=UtrVbpmQ 1x,amf,Oct-96,TRUE,FALSE,"Longer skid through the heads. Stronger snap into the pins. With intensified hook, skid, and flip. That's the power of the Pearl — the new Ultra-C Pearl, from AMF. All the drive and control of the original, now upgraded to maximum force with a new pearlized Reactathane III coverstock. Try it for size—and watch it run rings around every other ball in the house! I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Reactathane III Pearl Coverstock,N/A,Pearl Reactive,Ceram-X Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.025, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/pulse-1996,/sites/default/files/styles/ball_grid/public/balls/columbia-300-red-pulse.png?itok=WVKMTbcW 1x,columbia-300,Aug-96,TRUE,FALSE,"Introducing the PULSE  featuring the exclusive POWER POINT PIN  design. Our on site C.A.D. (Computer Aided Design) team has united the optimum high performance ball characteristics in one ball to create the strong, even rolling arc necessary to minimize common over/under reactions. The PULSE is composed of a pressurized polymer core with a Ceramicore® satellite, encased in our proven Super-Flex Resin , the hottest coverstock around. And for now, for the first time, the new POWER POINT PIN technology concentrates more weight toward the top of the core, enhancing hitting power. Columbia is listening to the pulse of today's bowlers. The Crimson Red PULSE, you can't survive without one. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",600 Satin,Super-Flex Resin Coverstock,N/A,Solid Reactive,Pulse 2-piece Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 2.642, 'Diff': 0.01, 'MB Diff': None}","{'RG': 2.581, 'Diff': 0.018, 'MB Diff': None}","{'RG': 2.531, 'Diff': 0.026, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/sports-tec/cyber-xr,/sites/default/files/styles/ball_grid/public/balls/sports-tec-cyber-xr.png?itok=SMqDF9o- 1x,,Aug-96,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Sanded,Cyber-XR Coverstock,N/A,Solid Reactive,Cyber-XR Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/rpm-ultrac,/sites/default/files/styles/ball_grid/public/balls/amf-rpm-ultra-c.png?itok=FvoD4bny 1x,amf,Jul-96,TRUE,FALSE,"The new RPM Ultra-C™. Ultra revs. Ultra hook. Ultra devastation for the pins. The Ultra secret? Its oversized, drillable Ceram-X™ inner core coupled with a new, super lane-gripping Reactathane III™ coverstock for a big, backend punch not even heavy oil can stop. Ask your pro shop about the newest addition to the great RPM line. The Ultra-C. Under your control, it’s unstoppable. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Matte,Reactathane III Coverstock,N/A,Solid Reactive,Ceram-X Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.025, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/rpm-swirl,/sites/default/files/styles/ball_grid/public/balls/amf-rpm-swirl.png?itok=og6ccAkp 1x,amf,Mar-96,TRUE,FALSE,"The RPM Swirl offers the great control, power and high revving performance of the original Ninja RPM plus a longer skid and harder backend reaction for better pin carry. By combining the tremendously successful, patented RPM Ninja core and double shell, with Reactathane II, AMF has created a ball that will perform well on a wide range of lane conditions. * Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Reactathane II Coverstock,N/A,Pearl Reactive,RPM Ninja Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.52, 'Diff': 0.025, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/columbia-300/gold-pearl-quake,/sites/default/files/styles/ball_grid/public/balls/columbia-300-gold-quake.png?itok=YWk6LVrH 1x,columbia-300,Dec-95,TRUE,FALSE,"Specs for this core are estimated based on similar balls. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Flexcel Gi Coverstock,N/A,Pearl Reactive,Quake 2-Piece Core,Specs for this core are estimated based on similar balls.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.04, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/storm/fire-storm,/sites/default/files/styles/ball_grid/public/balls/storm-firestorm.png?itok=XeFreZdw 1x,storm,Jan-95,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Highly Polished,Balanced Pearl Reactive Urethane Coverstock,N/A,Pearl Reactive,Multi-Density 2-Piece Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.03, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
